att,bi,block,cos_1000_2500,cos_1000_5000,cos_2500_5000,d_in,d_out,ds,fro,kind,layer,proj,rms,s1,s16,s_ratio,side,srank,step
1,0,down_0,,,,320,320,cub,0.20263282269118824,attn1,unet.down_blocks.0.attentions.1.transformer_blocks.0.attn1.to_v,to_v,0.0006332275709099633,0.09906216597116822,0.017958280723612916,0.181282940339096,down,4.184118245742721,1000
1,0,down_0,,,,320,320,cub,0.3021293583375155,attn1,unet.down_blocks.0.attentions.1.transformer_blocks.0.attn1.to_v,to_v,0.0009441542448047358,0.12327780845244504,0.030750848094952106,0.2494435006671487,down,6.00642483006306,2500
1,0,down_0,0.6628031453203936,0.49448316350296867,0.7206422839596182,320,320,cub,0.40484365981002934,attn1,unet.down_blocks.0.attentions.1.transformer_blocks.0.attn1.to_v,to_v,0.0012651364369063417,0.15736119626478345,0.04404445359671185,0.27989399319639485,down,6.618801971875444,5000
1,0,down_0,,,,768,320,cub,0.3310458196658412,attn2,unet.down_blocks.0.attentions.1.transformer_blocks.0.attn2.to_k,to_k,0.0006677786179153056,0.21459111584020707,0.01681405318742108,0.0783539109789684,down,2.3798672915833277,1000
1,0,down_0,,,,768,320,cub,0.5960895279553426,attn2,unet.down_blocks.0.attentions.1.transformer_blocks.0.attn2.to_k,to_k,0.0012024191742810847,0.35719696475227847,0.03209060204231491,0.08984007482977979,down,2.7848862749120573,2500
1,0,down_0,0.6492913848579785,0.5126625546046932,0.767300293806494,768,320,cub,0.8941269727228351,attn2,unet.down_blocks.0.attentions.1.transformer_blocks.0.attn2.to_k,to_k,0.00180361399726583,0.543282219376003,0.04455080760615448,0.08200306584177217,down,2.7086158111403305,5000
1,0,down_0,,,,320,320,cub,0.25276585819918873,attn2,unet.down_blocks.0.attentions.1.transformer_blocks.0.attn2.to_out.0,to_out,0.0007898933068724648,0.18037799620514414,0.01075004583204796,0.05959732372135856,down,1.9636754391332947,1000
1,0,down_0,,,,320,320,cub,0.37800830543508246,attn2,unet.down_blocks.0.attentions.1.transformer_blocks.0.attn2.to_out.0,to_out,0.0011812759544846327,0.23968400972297843,0.017379824236041112,0.07251140472878577,down,2.4872793323671623,2500
1,0,down_0,0.7296612165371842,0.6029800987759444,0.7808840925338401,320,320,cub,0.5126100266328731,attn2,unet.down_blocks.0.attentions.1.transformer_blocks.0.attn2.to_out.0,to_out,0.0016019063332277286,0.30632550704632244,0.030463875159098534,0.09944935847112397,down,2.8003213486950553,5000
1,0,down_0,,,,320,320,cub,0.21577908653040273,attn2,unet.down_blocks.0.attentions.1.transformer_blocks.0.attn2.to_q,to_q,0.0006743096454075086,0.11117815486288238,0.018465933335966085,0.16609318043405547,down,3.76686257465156,1000
1,0,down_0,,,,320,320,cub,0.33623324577875113,attn2,unet.down_blocks.0.attentions.1.transformer_blocks.0.attn2.to_q,to_q,0.0010507288930585972,0.1608778608718619,0.03040104131313955,0.18896970129005983,down,4.368061456599013,2500
1,0,down_0,0.6169343681574512,0.4666574381904897,0.7363414456922375,320,320,cub,0.5224296469592645,attn2,unet.down_blocks.0.attentions.1.transformer_blocks.0.attn2.to_q,to_q,0.0016325926467477016,0.23626362243180576,0.0460399423151341,0.19486682647652578,down,4.889471422146257,5000
1,0,down_0,,,,768,320,cub,0.3006584444568326,attn2,unet.down_blocks.0.attentions.1.transformer_blocks.0.attn2.to_v,to_v,0.0006064818480614273,0.2426536472565426,0.003955035102296088,0.016299096044967647,down,1.5352289998797255,1000
1,0,down_0,,,,768,320,cub,0.447549349771699,attn2,unet.down_blocks.0.attentions.1.transformer_blocks.0.attn2.to_v,to_v,0.0009027870720165357,0.3158141030257429,0.007431599676666653,0.023531563680868558,down,2.0082548338671016,2500
1,0,down_0,0.7150915068426454,0.5599821511193549,0.738625417805344,768,320,cub,0.6744469157484433,attn2,unet.down_blocks.0.attentions.1.transformer_blocks.0.attn2.to_v,to_v,0.0013604800378097279,0.4201435249452412,0.014162742230975085,0.03370929549091817,down,2.5769156104040376,5000
0,1,down_1,,,,640,640,cub,0.5177181859117004,attn1,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn1.to_k,to_k,0.0008089346654870319,0.20295435570902423,0.07344761447979294,0.36189227978479466,down,6.5071390727491085,1000
0,1,down_1,,,,640,640,cub,0.8235991698935864,attn1,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn1.to_k,to_k,0.0012868737029587288,0.32289814561114577,0.11162864124844267,0.3457085237735397,down,6.505799857696685,2500
0,1,down_1,0.6619707042351192,0.5161924319406199,0.7551458701451915,640,640,cub,1.2003978051058806,attn1,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn1.to_k,to_k,0.0018756215704779384,0.46708692638398563,0.1593669191850952,0.34119327727464993,down,6.6047283801629,5000
0,1,down_1,,,,640,640,cub,0.5278612423077563,attn1,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn1.to_out.0,to_out,0.0008247831911058692,0.2411653945241051,0.05861257765607651,0.2430389226105076,down,4.7908168830565945,1000
0,1,down_1,,,,640,640,cub,0.8619368713431834,attn1,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn1.to_out.0,to_out,0.001346776361473724,0.40846575602251417,0.09206369446123056,0.22538901512261925,down,4.4528658554969605,2500
0,1,down_1,0.7124328540333146,0.5722309914169466,0.7909277871753216,640,640,cub,1.2099634461371243,attn1,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn1.to_out.0,to_out,0.0018905678845892566,0.5756773899228366,0.1364688470762485,0.23705785473794744,down,4.417597617893463,5000
0,1,down_1,,,,640,640,cub,0.48771886311654067,attn1,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn1.to_q,to_q,0.0007620607236195948,0.18189187578256946,0.07241580876298676,0.3981255812082086,down,7.189728688700354,1000
0,1,down_1,,,,640,640,cub,0.8117834995593634,attn1,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn1.to_q,to_q,0.0012684117180615053,0.3325886100890523,0.11748303986086474,0.3532383139320618,down,5.957522547468637,2500
0,1,down_1,0.6530117417216931,0.5229243669423109,0.7448319388509865,640,640,cub,1.1522225410160971,attn1,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn1.to_q,to_q,0.0018003477203376518,0.4188077394555328,0.1640171968484124,0.39162885829579336,down,7.56908420559797,5000
0,1,down_1,,,,640,640,cub,0.5044828129401634,attn1,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn1.to_v,to_v,0.0007882543952190053,0.24312385451544855,0.0532512441251637,0.21902928542859218,down,4.305638908582764,1000
0,1,down_1,,,,640,640,cub,0.7929964080034739,attn1,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn1.to_v,to_v,0.001239056887505428,0.3422050376219223,0.08912594747703895,0.26044604163749274,down,5.369942596132594,2500
0,1,down_1,0.7104219148848561,0.5628223437791235,0.776664575790856,640,640,cub,1.1129081116679995,attn1,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn1.to_v,to_v,0.0017389189244812493,0.4355372241855024,0.13558406578909438,0.3113030488786578,down,6.529321566175919,5000
0,1,down_1,,,,768,640,cub,0.5196828829314685,attn2,unet.down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_k,to_k,0.0007412553065908379,0.3717960749501517,0.018538161341395052,0.049861100184773445,down,1.9537420494545419,1000
