timestamp,dataset,t,prompt,cfg,lora,block,seed,probe_acc,knn_acc,n_train,n_test,train_file
2026-08-11T13:39:38,cub,300,P3,5.0,none,cond/down_2,0,0.9199,0.2283,5994,5794,cub_train_t300_P3_cfg5.0.pt
2026-08-11T13:39:38,cub,300,P3,5.0,none,cond/mid,0,0.9456,0.2799,5994,5794,cub_train_t300_P3_cfg5.0.pt
2026-08-11T13:39:39,cub,300,P3,5.0,none,cond/up_0,0,0.6930,0.1094,5994,5794,cub_train_t300_P3_cfg5.0.pt
2026-08-11T13:39:39,cub,300,P3,5.0,none,cond/up_1,0,0.6949,0.1087,5994,5794,cub_train_t300_P3_cfg5.0.pt
2026-08-11T13:39:40,cub,300,P3,5.0,none,cond/up_2,0,0.2164,0.0537,5994,5794,cub_train_t300_P3_cfg5.0.pt
2026-08-11T13:39:40,cub,300,P3,5.0,none,cfg/down_2,0,0.9988,0.8619,5994,5794,cub_train_t300_P3_cfg5.0.pt
2026-08-11T13:39:41,cub,300,P3,5.0,none,cfg/mid,0,0.9972,0.8830,5994,5794,cub_train_t300_P3_cfg5.0.pt
2026-08-11T13:39:41,cub,300,P3,5.0,none,cfg/up_0,0,0.9636,0.4341,5994,5794,cub_train_t300_P3_cfg5.0.pt
2026-08-11T13:39:42,cub,300,P3,5.0,none,cfg/up_1,0,0.9800,0.6182,5994,5794,cub_train_t300_P3_cfg5.0.pt
2026-08-11T13:39:42,cub,300,P3,5.0,none,cfg/up_2,0,0.7114,0.1212,5994,5794,cub_train_t300_P3_cfg5.0.pt
2026-08-11T13:39:53,cub,300,P3,7.5,none,cond/down_2,0,0.9199,0.2283,5994,5794,cub_train_t300_P3_cfg7.5.pt
2026-08-11T13:39:54,cub,300,P3,7.5,none,cond/mid,0,0.9456,0.2799,5994,5794,cub_train_t300_P3_cfg7.5.pt
2026-08-11T13:39:54,cub,300,P3,7.5,none,cond/up_0,0,0.6930,0.1094,5994,5794,cub_train_t300_P3_cfg7.5.pt
2026-08-11T13:39:55,cub,300,P3,7.5,none,cond/up_1,0,0.6949,0.1087,5994,5794,cub_train_t300_P3_cfg7.5.pt
2026-08-11T13:39:55,cub,300,P3,7.5,none,cond/up_2,0,0.2164,0.0537,5994,5794,cub_train_t300_P3_cfg7.5.pt
2026-08-11T13:39:56,cub,300,P3,7.5,none,cfg/down_2,0,0.9988,0.8901,5994,5794,cub_train_t300_P3_cfg7.5.pt
2026-08-11T13:39:56,cub,300,P3,7.5,none,cfg/mid,0,0.9972,0.8939,5994,5794,cub_train_t300_P3_cfg7.5.pt
2026-08-11T13:39:57,cub,300,P3,7.5,none,cfg/up_0,0,0.9651,0.4800,5994,5794,cub_train_t300_P3_cfg7.5.pt
2026-08-11T13:39:57,cub,300,P3,7.5,none,cfg/up_1,0,0.9869,0.7601,5994,5794,cub_train_t300_P3_cfg7.5.pt
2026-08-11T13:39:58,cub,300,P3,7.5,none,cfg/up_2,0,0.7924,0.1833,5994,5794,cub_train_t300_P3_cfg7.5.pt
2026-08-11T13:41:07,pets,200,P2,2.0,none,cond/down_2,0,0.5816,0.2892,3680,3669,pets_trainval_t200_P2_cfg2.0.pt
2026-08-11T13:41:07,pets,200,P2,2.0,none,cond/mid,0,0.5691,0.2058,3680,3669,pets_trainval_t200_P2_cfg2.0.pt
2026-08-11T13:41:08,pets,200,P2,2.0,none,cond/up_0,0,0.4990,0.1349,3680,3669,pets_trainval_t200_P2_cfg2.0.pt
2026-08-11T13:41:08,pets,200,P2,2.0,none,cond/up_1,0,0.6710,0.3339,3680,3669,pets_trainval_t200_P2_cfg2.0.pt
2026-08-11T13:41:08,pets,200,P2,2.0,none,cond/up_2,0,0.4543,0.1832,3680,3669,pets_trainval_t200_P2_cfg2.0.pt
2026-08-11T13:41:09,pets,200,P2,2.0,none,cfg/down_2,0,0.5808,0.2941,3680,3669,pets_trainval_t200_P2_cfg2.0.pt
2026-08-11T13:41:09,pets,200,P2,2.0,none,cfg/mid,0,0.5694,0.2069,3680,3669,pets_trainval_t200_P2_cfg2.0.pt
2026-08-11T13:41:09,pets,200,P2,2.0,none,cfg/up_0,0,0.5010,0.1316,3680,3669,pets_trainval_t200_P2_cfg2.0.pt
2026-08-11T13:41:10,pets,200,P2,2.0,none,cfg/up_1,0,0.6727,0.3388,3680,3669,pets_trainval_t200_P2_cfg2.0.pt
2026-08-11T13:41:10,pets,200,P2,2.0,none,cfg/up_2,0,0.4573,0.1859,3680,3669,pets_trainval_t200_P2_cfg2.0.pt
2026-08-11T13:41:18,pets,200,P2,5.0,none,cond/down_2,0,0.5868,0.2881,3680,3669,pets_trainval_t200_P2_cfg5.0.pt
2026-08-11T13:41:18,pets,200,P2,5.0,none,cond/mid,0,0.5677,0.2093,3680,3669,pets_trainval_t200_P2_cfg5.0.pt
2026-08-11T13:41:19,pets,200,P2,5.0,none,cond/up_0,0,0.5023,0.1322,3680,3669,pets_trainval_t200_P2_cfg5.0.pt
2026-08-11T13:41:19,pets,200,P2,5.0,none,cond/up_1,0,0.6738,0.3284,3680,3669,pets_trainval_t200_P2_cfg5.0.pt
2026-08-11T13:41:19,pets,200,P2,5.0,none,cond/up_2,0,0.4565,0.1823,3680,3669,pets_trainval_t200_P2_cfg5.0.pt
2026-08-11T13:41:20,pets,200,P2,5.0,none,cfg/down_2,0,0.5874,0.3238,3680,3669,pets_trainval_t200_P2_cfg5.0.pt
2026-08-11T13:41:20,pets,200,P2,5.0,none,cfg/mid,0,0.5462,0.2093,3680,3669,pets_trainval_t200_P2_cfg5.0.pt
2026-08-11T13:41:20,pets,200,P2,5.0,none,cfg/up_0,0,0.4748,0.1401,3680,3669,pets_trainval_t200_P2_cfg5.0.pt
2026-08-11T13:41:21,pets,200,P2,5.0,none,cfg/up_1,0,0.6770,0.3671,3680,3669,pets_trainval_t200_P2_cfg5.0.pt
2026-08-11T13:41:21,pets,200,P2,5.0,none,cfg/up_2,0,0.4677,0.1853,3680,3669,pets_trainval_t200_P2_cfg5.0.pt
2026-08-11T13:41:32,pets,200,P3,0.0,none,cond/down_2,0,0.9689,0.6141,3680,3669,pets_trainval_t200_P3_cfg0.0.pt
2026-08-11T13:41:32,pets,200,P3,0.0,none,cond/mid,0,0.9580,0.4189,3680,3669,pets_trainval_t200_P3_cfg0.0.pt
2026-08-11T13:41:32,pets,200,P3,0.0,none,cond/up_0,0,0.8264,0.1804,3680,3669,pets_trainval_t200_P3_cfg0.0.pt
2026-08-11T13:41:33,pets,200,P3,0.0,none,cond/up_1,0,0.8956,0.4334,3680,3669,pets_trainval_t200_P3_cfg0.0.pt
2026-08-11T13:41:33,pets,200,P3,0.0,none,cond/up_2,0,0.5590,0.2077,3680,3669,pets_trainval_t200_P3_cfg0.0.pt
2026-08-11T13:41:34,pets,200,P3,0.0,none,cfg/down_2,0,0.5765,0.2965,3680,3669,pets_trainval_t200_P3_cfg0.0.pt
2026-08-11T13:41:34,pets,200,P3,0.0,none,cfg/mid,0,0.5743,0.2150,3680,3669,pets_trainval_t200_P3_cfg0.0.pt
2026-08-11T13:41:34,pets,200,P3,0.0,none,cfg/up_0,0,0.4974,0.1477,3680,3669,pets_trainval_t200_P3_cfg0.0.pt
2026-08-11T13:41:35,pets,200,P3,0.0,none,cfg/up_1,0,0.6656,0.3282,3680,3669,pets_trainval_t200_P3_cfg0.0.pt
2026-08-11T13:41:35,pets,200,P3,0.0,none,cfg/up_2,0,0.4508,0.1832,3680,3669,pets_trainval_t200_P3_cfg0.0.pt
2026-08-11T13:41:43,pets,200,P3,1.0,none,cond/down_2,0,0.9689,0.6141,3680,3669,pets_trainval_t200_P3_cfg1.0.pt
2026-08-11T13:41:43,pets,200,P3,1.0,none,cond/mid,0,0.9580,0.4189,3680,3669,pets_trainval_t200_P3_cfg1.0.pt
2026-08-11T13:41:44,pets,200,P3,1.0,none,cond/up_0,0,0.8264,0.1804,3680,3669,pets_trainval_t200_P3_cfg1.0.pt
2026-08-11T13:41:44,pets,200,P3,1.0,none,cond/up_1,0,0.8956,0.4334,3680,3669,pets_trainval_t200_P3_cfg1.0.pt
2026-08-11T13:41:44,pets,200,P3,1.0,none,cond/up_2,0,0.5590,0.2077,3680,3669,pets_trainval_t200_P3_cfg1.0.pt
2026-08-11T13:41:45,pets,200,P3,1.0,none,cfg/down_2,0,0.9689,0.6141,3680,3669,pets_trainval_t200_P3_cfg1.0.pt
2026-08-11T13:41:45,pets,200,P3,1.0,none,cfg/mid,0,0.9580,0.4189,3680,3669,pets_trainval_t200_P3_cfg1.0.pt
2026-08-11T13:41:45,pets,200,P3,1.0,none,cfg/up_0,0,0.8264,0.1804,3680,3669,pets_trainval_t200_P3_cfg1.0.pt
2026-08-11T13:41:46,pets,200,P3,1.0,none,cfg/up_1,0,0.8956,0.4334,3680,3669,pets_trainval_t200_P3_cfg1.0.pt
2026-08-11T13:41:46,pets,200,P3,1.0,none,cfg/up_2,0,0.5590,0.2077,3680,3669,pets_trainval_t200_P3_cfg1.0.pt
2026-08-11T13:41:55,pets,200,P3,2.0,none,cond/down_2,0,0.9708,0.6228,3680,3669,pets_trainval_t200_P3_cfg2.0.pt
2026-08-11T13:41:55,pets,200,P3,2.0,none,cond/mid,0,0.9569,0.4238,3680,3669,pets_trainval_t200_P3_cfg2.0.pt
2026-08-11T13:41:55,pets,200,P3,2.0,none,cond/up_0,0,0.8242,0.1766,3680,3669,pets_trainval_t200_P3_cfg2.0.pt
2026-08-11T13:41:56,pets,200,P3,2.0,none,cond/up_1,0,0.8942,0.4374,3680,3669,pets_trainval_t200_P3_cfg2.0.pt
2026-08-11T13:41:56,pets,200,P3,2.0,none,cond/up_2,0,0.5571,0.2066,3680,3669,pets_trainval_t200_P3_cfg2.0.pt
2026-08-11T13:41:56,pets,200,P3,2.0,none,cfg/down_2,0,0.9978,0.8760,3680,3669,pets_trainval_t200_P3_cfg2.0.pt
2026-08-11T13:41:57,pets,200,P3,2.0,none,cfg/mid,0,0.9967,0.7479,3680,3669,pets_trainval_t200_P3_cfg2.0.pt
2026-08-11T13:41:57,pets,200,P3,2.0,none,cfg/up_0,0,0.9597,0.2881,3680,3669,pets_trainval_t200_P3_cfg2.0.pt
2026-08-11T13:41:57,pets,200,P3,2.0,none,cfg/up_1,0,0.9662,0.5988,3680,3669,pets_trainval_t200_P3_cfg2.0.pt
2026-08-11T13:41:58,pets,200,P3,2.0,none,cfg/up_2,0,0.6871,0.2505,3680,3669,pets_trainval_t200_P3_cfg2.0.pt
2026-08-11T13:42:07,pets,200,P3,3.0,none,cond/down_2,0,0.9708,0.6228,3680,3669,pets_trainval_t200_P3_cfg3.0.pt
2026-08-11T13:42:07,pets,200,P3,3.0,none,cond/mid,0,0.9569,0.4238,3680,3669,pets_trainval_t200_P3_cfg3.0.pt
2026-08-11T13:42:07,pets,200,P3,3.0,none,cond/up_0,0,0.8242,0.1766,3680,3669,pets_trainval_t200_P3_cfg3.0.pt
2026-08-11T13:42:08,pets,200,P3,3.0,none,cond/up_1,0,0.8942,0.4374,3680,3669,pets_trainval_t200_P3_cfg3.0.pt
2026-08-11T13:42:08,pets,200,P3,3.0,none,cond/up_2,0,0.5571,0.2066,3680,3669,pets_trainval_t200_P3_cfg3.0.pt
2026-08-11T13:42:09,pets,200,P3,3.0,none,cfg/down_2,0,0.9986,0.9488,3680,3669,pets_trainval_t200_P3_cfg3.0.pt
2026-08-11T13:42:09,pets,200,P3,3.0,none,cfg/mid,0,0.9995,0.9095,3680,3669,pets_trainval_t200_P3_cfg3.0.pt
2026-08-11T13:42:09,pets,200,P3,3.0,none,cfg/up_0,0,0.9839,0.4437,3680,3669,pets_trainval_t200_P3_cfg3.0.pt
2026-08-11T13:42:10,pets,200,P3,3.0,none,cfg/up_1,0,0.9861,0.7364,3680,3669,pets_trainval_t200_P3_cfg3.0.pt
2026-08-11T13:42:10,pets,200,P3,3.0,none,cfg/up_2,0,0.7817,0.2919,3680,3669,pets_trainval_t200_P3_cfg3.0.pt
2026-08-11T13:42:19,pets,200,P3,5.0,none,cond/down_2,0,0.9708,0.6228,3680,3669,pets_trainval_t200_P3_cfg5.0.pt
2026-08-11T13:42:19,pets,200,P3,5.0,none,cond/mid,0,0.9569,0.4238,3680,3669,pets_trainval_t200_P3_cfg5.0.pt
2026-08-11T13:42:20,pets,200,P3,5.0,none,cond/up_0,0,0.8242,0.1766,3680,3669,pets_trainval_t200_P3_cfg5.0.pt
2026-08-11T13:42:20,pets,200,P3,5.0,none,cond/up_1,0,0.8942,0.4374,3680,3669,pets_trainval_t200_P3_cfg5.0.pt
2026-08-11T13:42:20,pets,200,P3,5.0,none,cond/up_2,0,0.5571,0.2066,3680,3669,pets_trainval_t200_P3_cfg5.0.pt
2026-08-11T13:42:21,pets,200,P3,5.0,none,cfg/down_2,0,0.9995,0.9869,3680,3669,pets_trainval_t200_P3_cfg5.0.pt
2026-08-11T13:42:21,pets,200,P3,5.0,none,cfg/mid,0,0.9997,0.9738,3680,3669,pets_trainval_t200_P3_cfg5.0.pt
2026-08-11T13:42:21,pets,200,P3,5.0,none,cfg/up_0,0,0.9943,0.6936,3680,3669,pets_trainval_t200_P3_cfg5.0.pt
2026-08-11T13:42:22,pets,200,P3,5.0,none,cfg/up_1,0,0.9948,0.8842,3680,3669,pets_trainval_t200_P3_cfg5.0.pt
2026-08-11T13:42:22,pets,200,P3,5.0,none,cfg/up_2,0,0.8730,0.4047,3680,3669,pets_trainval_t200_P3_cfg5.0.pt
2026-08-11T13:42:30,pets,200,P3,7.5,none,cond/down_2,0,0.9708,0.6228,3680,3669,pets_trainval_t200_P3_cfg7.5.pt
2026-08-11T13:42:30,pets,200,P3,7.5,none,cond/mid,0,0.9569,0.4238,3680,3669,pets_trainval_t200_P3_cfg7.5.pt
2026-08-11T13:42:31,pets,200,P3,7.5,none,cond/up_0,0,0.8242,0.1766,3680,3669,pets_trainval_t200_P3_cfg7.5.pt
2026-08-11T13:42:31,pets,200,P3,7.5,none,cond/up_1,0,0.8942,0.4374,3680,3669,pets_trainval_t200_P3_cfg7.5.pt
2026-08-11T13:42:31,pets,200,P3,7.5,none,cond/up_2,0,0.5571,0.2066,3680,3669,pets_trainval_t200_P3_cfg7.5.pt
2026-08-11T13:42:32,pets,200,P3,7.5,none,cfg/down_2,0,0.9997,0.9951,3680,3669,pets_trainval_t200_P3_cfg7.5.pt
2026-08-11T13:42:32,pets,200,P3,7.5,none,cfg/mid,0,0.9995,0.9864,3680,3669,pets_trainval_t200_P3_cfg7.5.pt
2026-08-11T13:42:32,pets,200,P3,7.5,none,cfg/up_0,0,0.9954,0.8215,3680,3669,pets_trainval_t200_P3_cfg7.5.pt
2026-08-11T13:42:33,pets,200,P3,7.5,none,cfg/up_1,0,0.9978,0.9403,3680,3669,pets_trainval_t200_P3_cfg7.5.pt
2026-08-11T13:42:33,pets,200,P3,7.5,none,cfg/up_2,0,0.9234,0.5421,3680,3669,pets_trainval_t200_P3_cfg7.5.pt
2026-08-11T14:33:10,cub,300,P2,10.0,none,cond/down_2,0,0.2194,0.0737,5994,5794,cub_train_t300_P2_cfg10.0.pt
2026-08-11T14:33:11,cub,300,P2,10.0,none,cond/mid,0,0.2306,0.0841,5994,5794,cub_train_t300_P2_cfg10.0.pt
2026-08-11T14:33:12,cub,300,P2,10.0,none,cond/up_0,0,0.1776,0.0628,5994,5794,cub_train_t300_P2_cfg10.0.pt
2026-08-11T14:33:12,cub,300,P2,10.0,none,cond/up_1,0,0.2137,0.0668,5994,5794,cub_train_t300_P2_cfg10.0.pt
2026-08-11T14:33:13,cub,300,P2,10.0,none,cond/up_2,0,0.1331,0.0523,5994,5794,cub_train_t300_P2_cfg10.0.pt
2026-08-11T14:33:14,cub,300,P2,10.0,none,cfg/down_2,0,0.2834,0.0965,5994,5794,cub_train_t300_P2_cfg10.0.pt
2026-08-11T14:33:14,cub,300,P2,10.0,none,cfg/mid,0,0.2439,0.0951,5994,5794,cub_train_t300_P2_cfg10.0.pt
2026-08-11T14:33:15,cub,300,P2,10.0,none,cfg/up_0,0,0.1862,0.0680,5994,5794,cub_train_t300_P2_cfg10.0.pt
2026-08-11T14:33:16,cub,300,P2,10.0,none,cfg/up_1,0,0.2314,0.0799,5994,5794,cub_train_t300_P2_cfg10.0.pt
2026-08-11T14:33:16,cub,300,P2,10.0,none,cfg/up_2,0,0.1381,0.0444,5994,5794,cub_train_t300_P2_cfg10.0.pt
2026-08-11T14:33:41,cub,300,P2,7.5,none,cond/down_2,0,0.2271,0.0747,5994,5794,cub_train_t300_P2_cfg7.5.pt
2026-08-11T14:33:41,cub,300,P2,7.5,none,cond/mid,0,0.2225,0.0858,5994,5794,cub_train_t300_P2_cfg7.5.pt
2026-08-11T14:33:42,cub,300,P2,7.5,none,cond/up_0,0,0.1748,0.0687,5994,5794,cub_train_t300_P2_cfg7.5.pt
2026-08-11T14:33:43,cub,300,P2,7.5,none,cond/up_1,0,0.2142,0.0652,5994,5794,cub_train_t300_P2_cfg7.5.pt
2026-08-11T14:33:43,cub,300,P2,7.5,none,cond/up_2,0,0.1310,0.0482,5994,5794,cub_train_t300_P2_cfg7.5.pt
2026-08-11T14:33:44,cub,300,P2,7.5,none,cfg/down_2,0,0.2765,0.0968,5994,5794,cub_train_t300_P2_cfg7.5.pt
2026-08-11T14:33:45,cub,300,P2,7.5,none,cfg/mid,0,0.2387,0.0965,5994,5794,cub_train_t300_P2_cfg7.5.pt
2026-08-11T14:33:46,cub,300,P2,7.5,none,cfg/up_0,0,0.1847,0.0656,5994,5794,cub_train_t300_P2_cfg7.5.pt
2026-08-11T14:33:46,cub,300,P2,7.5,none,cfg/up_1,0,0.2261,0.0721,5994,5794,cub_train_t300_P2_cfg7.5.pt
2026-08-11T14:33:47,cub,300,P2,7.5,none,cfg/up_2,0,0.1320,0.0457,5994,5794,cub_train_t300_P2_cfg7.5.pt
2026-08-11T14:35:10,pets,200,P2,10.0,none,cond/down_2,0,0.5819,0.2865,3680,3669,pets_trainval_t200_P2_cfg10.0.pt
2026-08-11T14:35:10,pets,200,P2,10.0,none,cond/mid,0,0.5696,0.2006,3680,3669,pets_trainval_t200_P2_cfg10.0.pt
2026-08-11T14:35:11,pets,200,P2,10.0,none,cond/up_0,0,0.4928,0.1341,3680,3669,pets_trainval_t200_P2_cfg10.0.pt
2026-08-11T14:35:11,pets,200,P2,10.0,none,cond/up_1,0,0.6735,0.3273,3680,3669,pets_trainval_t200_P2_cfg10.0.pt
2026-08-11T14:35:12,pets,200,P2,10.0,none,cond/up_2,0,0.4538,0.1823,3680,3669,pets_trainval_t200_P2_cfg10.0.pt
2026-08-11T14:35:12,pets,200,P2,10.0,none,cfg/down_2,0,0.5931,0.3617,3680,3669,pets_trainval_t200_P2_cfg10.0.pt
2026-08-11T14:35:13,pets,200,P2,10.0,none,cfg/mid,0,0.5465,0.2306,3680,3669,pets_trainval_t200_P2_cfg10.0.pt
2026-08-11T14:35:13,pets,200,P2,10.0,none,cfg/up_0,0,0.4770,0.1695,3680,3669,pets_trainval_t200_P2_cfg10.0.pt
2026-08-11T14:35:14,pets,200,P2,10.0,none,cfg/up_1,0,0.6746,0.4110,3680,3669,pets_trainval_t200_P2_cfg10.0.pt
2026-08-11T14:35:14,pets,200,P2,10.0,none,cfg/up_2,0,0.4985,0.1992,3680,3669,pets_trainval_t200_P2_cfg10.0.pt
2026-08-11T14:35:30,pets,200,P2,7.5,none,cond/down_2,0,0.5868,0.2881,3680,3669,pets_trainval_t200_P2_cfg7.5.pt
2026-08-11T14:35:31,pets,200,P2,7.5,none,cond/mid,0,0.5677,0.2093,3680,3669,pets_trainval_t200_P2_cfg7.5.pt
2026-08-11T14:35:31,pets,200,P2,7.5,none,cond/up_0,0,0.5023,0.1322,3680,3669,pets_trainval_t200_P2_cfg7.5.pt
2026-08-11T14:35:32,pets,200,P2,7.5,none,cond/up_1,0,0.6738,0.3284,3680,3669,pets_trainval_t200_P2_cfg7.5.pt
2026-08-11T14:35:32,pets,200,P2,7.5,none,cond/up_2,0,0.4565,0.1823,3680,3669,pets_trainval_t200_P2_cfg7.5.pt
2026-08-11T14:35:33,pets,200,P2,7.5,none,cfg/down_2,0,0.5958,0.3513,3680,3669,pets_trainval_t200_P2_cfg7.5.pt
2026-08-11T14:35:33,pets,200,P2,7.5,none,cfg/mid,0,0.5407,0.2197,3680,3669,pets_trainval_t200_P2_cfg7.5.pt
2026-08-11T14:35:34,pets,200,P2,7.5,none,cfg/up_0,0,0.4723,0.1608,3680,3669,pets_trainval_t200_P2_cfg7.5.pt
2026-08-11T14:35:34,pets,200,P2,7.5,none,cfg/up_1,0,0.6727,0.3933,3680,3669,pets_trainval_t200_P2_cfg7.5.pt
2026-08-11T14:35:35,pets,200,P2,7.5,none,cfg/up_2,0,0.4849,0.1889,3680,3669,pets_trainval_t200_P2_cfg7.5.pt
2026-08-14T19:32:03,cub,300,P0,off,/home/s4184343/lora/cub_r16/ckpt-5000,down_2,0,0.2263,0.0803,5994,5794,cub_train_t300_P0_cfgoff_lora.pt
2026-08-14T19:32:04,cub,300,P0,off,/home/s4184343/lora/cub_r16/ckpt-5000,mid,0,0.2330,0.0884,5994,5794,cub_train_t300_P0_cfgoff_lora.pt
2026-08-14T19:32:06,cub,300,P0,off,/home/s4184343/lora/cub_r16/ckpt-5000,up_0,0,0.1798,0.0614,5994,5794,cub_train_t300_P0_cfgoff_lora.pt
2026-08-14T19:32:07,cub,300,P0,off,/home/s4184343/lora/cub_r16/ckpt-5000,up_1,0,0.2128,0.0694,5994,5794,cub_train_t300_P0_cfgoff_lora.pt
2026-08-14T19:32:08,cub,300,P0,off,/home/s4184343/lora/cub_r16/ckpt-5000,up_2,0,0.1348,0.0514,5994,5794,cub_train_t300_P0_cfgoff_lora.pt
2026-08-14T19:35:40,cub,300,P3,off,/home/s4184343/lora/cub_r16/ckpt-5000,down_2,0,0.9073,0.2245,5994,5794,cub_train_t300_P3_cfgoff_lora.pt
2026-08-14T19:35:41,cub,300,P3,off,/home/s4184343/lora/cub_r16/ckpt-5000,mid,0,0.9337,0.2705,5994,5794,cub_train_t300_P3_cfgoff_lora.pt
2026-08-14T19:35:42,cub,300,P3,off,/home/s4184343/lora/cub_r16/ckpt-5000,up_0,0,0.6778,0.0989,5994,5794,cub_train_t300_P3_cfgoff_lora.pt
2026-08-14T19:35:43,cub,300,P3,off,/home/s4184343/lora/cub_r16/ckpt-5000,up_1,0,0.6873,0.1149,5994,5794,cub_train_t300_P3_cfgoff_lora.pt
2026-08-14T19:35:44,cub,300,P3,off,/home/s4184343/lora/cub_r16/ckpt-5000,up_2,0,0.2504,0.0559,5994,5794,cub_train_t300_P3_cfgoff_lora.pt
2026-08-14T19:37:18,pets,200,P0,off,/home/s4184343/lora/pets_r16/ckpt-5000,down_2,0,0.5691,0.2835,3680,3669,pets_trainval_t200_P0_cfgoff_lora.pt
2026-08-14T19:37:19,pets,200,P0,off,/home/s4184343/lora/pets_r16/ckpt-5000,mid,0,0.5732,0.2134,3680,3669,pets_trainval_t200_P0_cfgoff_lora.pt
2026-08-14T19:37:20,pets,200,P0,off,/home/s4184343/lora/pets_r16/ckpt-5000,up_0,0,0.4966,0.1494,3680,3669,pets_trainval_t200_P0_cfgoff_lora.pt
2026-08-14T19:37:20,pets,200,P0,off,/home/s4184343/lora/pets_r16/ckpt-5000,up_1,0,0.6729,0.3181,3680,3669,pets_trainval_t200_P0_cfgoff_lora.pt
2026-08-14T19:37:21,pets,200,P0,off,/home/s4184343/lora/pets_r16/ckpt-5000,up_2,0,0.4516,0.1758,3680,3669,pets_trainval_t200_P0_cfgoff_lora.pt
2026-08-14T19:40:02,pets,200,P3,off,/home/s4184343/lora/pets_r16/ckpt-5000,down_2,0,0.9616,0.6176,3680,3669,pets_trainval_t200_P3_cfgoff_lora.pt
2026-08-14T19:40:03,pets,200,P3,off,/home/s4184343/lora/pets_r16/ckpt-5000,mid,0,0.9564,0.4336,3680,3669,pets_trainval_t200_P3_cfgoff_lora.pt
2026-08-14T19:40:04,pets,200,P3,off,/home/s4184343/lora/pets_r16/ckpt-5000,up_0,0,0.8291,0.1881,3680,3669,pets_trainval_t200_P3_cfgoff_lora.pt
2026-08-14T19:40:05,pets,200,P3,off,/home/s4184343/lora/pets_r16/ckpt-5000,up_1,0,0.9076,0.4781,3680,3669,pets_trainval_t200_P3_cfgoff_lora.pt
2026-08-14T19:40:05,pets,200,P3,off,/home/s4184343/lora/pets_r16/ckpt-5000,up_2,0,0.6111,0.2249,3680,3669,pets_trainval_t200_P3_cfgoff_lora.pt
2026-08-14T23:26:54,cub,300,P2,5.0,/home/s4184343/lora/cub_r16/ckpt-5000,cond/down_2,0,0.2242,0.0775,5994,5794,cub_train_t300_P2_cfg5.0_lora.pt
2026-08-14T23:26:55,cub,300,P2,5.0,/home/s4184343/lora/cub_r16/ckpt-5000,cond/mid,0,0.2176,0.0870,5994,5794,cub_train_t300_P2_cfg5.0_lora.pt
2026-08-14T23:26:56,cub,300,P2,5.0,/home/s4184343/lora/cub_r16/ckpt-5000,cond/up_0,0,0.1774,0.0613,5994,5794,cub_train_t300_P2_cfg5.0_lora.pt
2026-08-14T23:26:57,cub,300,P2,5.0,/home/s4184343/lora/cub_r16/ckpt-5000,cond/up_1,0,0.2068,0.0656,5994,5794,cub_train_t300_P2_cfg5.0_lora.pt
2026-08-14T23:26:59,cub,300,P2,5.0,/home/s4184343/lora/cub_r16/ckpt-5000,cond/up_2,0,0.1334,0.0499,5994,5794,cub_train_t300_P2_cfg5.0_lora.pt
2026-08-14T23:27:00,cub,300,P2,5.0,/home/s4184343/lora/cub_r16/ckpt-5000,cfg/down_2,0,0.2782,0.0968,5994,5794,cub_train_t300_P2_cfg5.0_lora.pt
2026-08-14T23:27:01,cub,300,P2,5.0,/home/s4184343/lora/cub_r16/ckpt-5000,cfg/mid,0,0.2377,0.0986,5994,5794,cub_train_t300_P2_cfg5.0_lora.pt
2026-08-14T23:27:03,cub,300,P2,5.0,/home/s4184343/lora/cub_r16/ckpt-5000,cfg/up_0,0,0.1919,0.0616,5994,5794,cub_train_t300_P2_cfg5.0_lora.pt
2026-08-14T23:27:04,cub,300,P2,5.0,/home/s4184343/lora/cub_r16/ckpt-5000,cfg/up_1,0,0.2218,0.0704,5994,5794,cub_train_t300_P2_cfg5.0_lora.pt
2026-08-14T23:27:06,cub,300,P2,5.0,/home/s4184343/lora/cub_r16/ckpt-5000,cfg/up_2,0,0.1403,0.0495,5994,5794,cub_train_t300_P2_cfg5.0_lora.pt
2026-08-14T23:30:25,pets,200,P2,5.0,/home/s4184343/lora/pets_r16/ckpt-5000,cond/down_2,0,0.5756,0.2788,3680,3669,pets_trainval_t200_P2_cfg5.0_lora.pt
2026-08-14T23:30:26,pets,200,P2,5.0,/home/s4184343/lora/pets_r16/ckpt-5000,cond/mid,0,0.5792,0.2050,3680,3669,pets_trainval_t200_P2_cfg5.0_lora.pt
2026-08-14T23:30:27,pets,200,P2,5.0,/home/s4184343/lora/pets_r16/ckpt-5000,cond/up_0,0,0.5031,0.1319,3680,3669,pets_trainval_t200_P2_cfg5.0_lora.pt
2026-08-14T23:30:28,pets,200,P2,5.0,/home/s4184343/lora/pets_r16/ckpt-5000,cond/up_1,0,0.6724,0.3216,3680,3669,pets_trainval_t200_P2_cfg5.0_lora.pt
2026-08-14T23:30:30,pets,200,P2,5.0,/home/s4184343/lora/pets_r16/ckpt-5000,cond/up_2,0,0.4513,0.1788,3680,3669,pets_trainval_t200_P2_cfg5.0_lora.pt
2026-08-14T23:30:31,pets,200,P2,5.0,/home/s4184343/lora/pets_r16/ckpt-5000,cfg/down_2,0,0.5705,0.2963,3680,3669,pets_trainval_t200_P2_cfg5.0_lora.pt
